order_id,product_id,quantity,unit_price,discount_percentage,discount_amount,gross_sales,tax_amount,shipping_cost,net_sales,product_cost,profit
ORD-981480,PROD-000078,1,853.43,0.1456880341509658,124.33,853.43,51.04,0.7000000000000002,780.84,525.18,254.96
ORD-456056,PROD-000425,1,395.43,0.1793786338286834,70.93,395.43,58.41,3.9,386.81,143.1,239.81
ORD-887946,PROD-000759,1,285.9,0.0969036838846839,27.7,285.9,18.07,3.82,280.09,143.0,133.27
ORD-649490,PROD-000126,3,323.28,0.2310203594405223,224.05,969.84,96.95,7.38,850.12,592.77,249.97
ORD-883476,PROD-000669,3,177.73,0.0124899761795671,6.66,533.19,68.45,4.47,599.45,334.74,260.24
ORD-649603,PROD-000833,3,148.55,0.0766427785539942,34.16,445.65,28.8,2.6500000000000004,442.94,230.13,210.16
ORD-932589,PROD-000354,2,256.59,0.1670442711509566,85.72,513.18,85.49,2.13,515.08,291.7,221.25
ORD-134858,PROD-001057,1,77.62,0.0367830036053059,2.86,77.62,5.23,12.35,92.34,27.35,52.64
ORD-908547,PROD-000653,2,392.69,0.1630040738514492,128.02,785.38,46.02,0.3599999999999999,703.74,413.4,289.98
ORD-951148,PROD-000873,5,96.46,0.2870198795446512,138.43,482.3,34.39,5.85,384.11,177.3,200.96
ORD-962722,PROD-000865,2,142.6,0.4299639115687846,122.63,285.2,30.89,0.29,193.75,122.64,70.82
ORD-769103,PROD-000715,2,217.42,0.0320968601443229,13.96,434.84,84.18,2.1,507.16,186.36,318.7
ORD-280304,PROD-000928,1,297.62,0.0,0.0,297.62,20.83,5.5,323.95,176.89,141.56
ORD-463645,PROD-000313,1,22.08,0.1617903472843646,3.57,22.08,1.3,3.26,23.07,12.77,7.04
ORD-665511,PROD-000021,3,705.28,0.2508189916615586,530.69,2115.84,110.96,12.0,1708.11,1172.76,523.35
ORD-353850,PROD-000382,2,293.72,0.4299475203235852,252.57,587.44,23.44,15.41,373.72,252.66,105.65
ORD-755540,PROD-000599,3,22.71,0.2964002158532557,20.19,68.13,9.11,4.52,61.57,21.87,35.18
ORD-443179,PROD-000967,1,453.97,0.0,0.0,453.97,59.02,4.13,517.12,186.7,326.29
ORD-484825,PROD-000349,1,356.1,0.0564420835141042,20.1,356.1,23.52,1.0700000000000005,360.59,179.46,180.06
ORD-254874,PROD-000374,1,64.86,0.0374662810373919,2.43,64.86,4.37,15.02,81.82,37.11,29.69
ORD-374291,PROD-000206,5,277.84,0.2572826656035528,357.42,1389.2,72.22,0.29,1104.29,442.2,661.8
ORD-144586,PROD-001067,4,14.74,0.2114083149596267,12.46,58.96,9.3,12.73,68.53,20.52,35.28
ORD-729717,PROD-000073,2,623.02,0.0046936123715145,5.85,1246.04,86.81,5.75,1332.75,809.06,517.94
ORD-128766,PROD-000009,2,792.89,0.0863228741465101,136.89,1585.78,101.42,3.39,1553.7,1041.92,508.39
ORD-427218,PROD-000970,2,264.82,0.0561148610646319,29.72,529.64,89.99,3.78,593.69,260.2,329.71
ORD-113360,PROD-000821,1,248.52,0.1118658884329495,27.8,248.52,22.07,32.62,275.41,129.25,113.54
ORD-163709,PROD-000083,4,399.73,0.6,959.35,1598.92,44.77,2.75,687.09,1025.96,-341.62
ORD-788443,PROD-000734,1,123.41,0.0400195782279033,4.94,123.41,8.29,3.35,130.11,73.33,53.43
ORD-937877,PROD-001141,3,231.66,0.1308692183572926,90.95,694.98,120.81,5.06,729.9,316.86,407.98
ORD-369944,PROD-001156,1,214.49,0.0678161368819687,14.55,214.49,39.99,12.66,252.59,88.75,151.18
ORD-799548,PROD-000996,3,968.68,0.0,0.0,2906.04,203.42,14.69,3124.15,1207.47,1901.99
ORD-993061,PROD-000454,1,306.37,0.2006350463522537,61.47,306.37,12.24,2.01,259.15,191.09,66.05
ORD-146029,PROD-000889,3,218.6,0.0,0.0,655.8,65.58,6.130000000000001,727.51,254.85,466.53
ORD-351889,PROD-001140,2,199.76,0.1398016741511024,55.85,399.52,24.06,5.49,373.22,143.02,224.71
ORD-705750,PROD-000126,2,323.28,0.0090811571891826,5.87,646.56,44.85,12.26,697.8,395.18,290.36
ORD-992512,PROD-000404,1,498.63,0.1403294506927856,69.97,498.63,81.45,19.95,530.06,238.27,271.84
ORD-538356,PROD-000558,1,177.43,0.1731202883078945,30.72,177.43,10.27,3.47,160.45,91.73,65.25
ORD-982775,PROD-000401,5,385.18,0.0,0.0,1925.9,385.18,2.58,2313.66,688.25,1622.83
ORD-371764,PROD-000884,1,168.33,0.0299381996991377,5.04,168.33,21.23,6.93,191.45,61.05,123.47
ORD-675240,PROD-000538,3,55.56,0.2862720306512517,47.72,166.68,8.33,5.85,133.14,67.77,59.52
ORD-772905,PROD-000920,2,313.2,0.00123597433972,0.77,626.4,112.61,4.09,742.33,320.92,417.32
ORD-621945,PROD-000696,5,308.73,0.3057892191390975,472.03,1543.65,75.01,2.51,1149.14,666.3,480.33
ORD-151674,PROD-001100,3,31.49,0.1986391649129864,18.77,94.47,5.3,6.05,87.05,37.2,43.8
ORD-209151,PROD-000108,1,600.22,0.1419170485462537,85.18,600.22,36.05,5.98,557.07,339.15,211.94
ORD-888559,PROD-001041,1,30.73,0.0656832097940878,2.02,30.73,2.01,3.29,34.01,9.58,21.14
ORD-395887,PROD-000745,1,272.33,0.1702322797543741,46.36,272.33,42.93,12.79,281.69,153.34,115.56
ORD-336093,PROD-000488,2,55.59,0.1514894698112379,16.84,111.18,18.87,4.89,118.1,35.72,77.49
ORD-818379,PROD-000078,1,853.43,0.2026597334748462,172.96,853.43,47.63,2.81,730.91,525.18,202.92
ORD-108365,PROD-000598,1,151.43,0.0587910150082169,8.9,151.43,9.98,5.59,158.1,64.82,87.69
ORD-225906,PROD-000092,3,739.27,0.1918845998820225,425.56,2217.81,89.61,7.82,1889.68,1170.63,711.23
ORD-250577,PROD-000406,1,129.87,0.1728618869998559,22.45,129.87,21.48,12.4,141.3,48.66,80.24
ORD-640325,PROD-000846,1,210.19,0.1041568193166433,21.89,210.19,35.78,3.27,227.35,101.97,122.11
ORD-601793,PROD-000258,5,128.5,0.0,0.0,642.5,83.52,6.62,732.64,213.25,512.77
ORD-181727,PROD-000818,3,241.94,0.1891949755287188,137.32,725.82,41.2,5.76,635.46,318.96,310.74
ORD-671327,PROD-001100,2,31.49,0.1114231670866665,7.02,62.98,10.07,6.869999999999999,72.9,24.8,41.23
ORD-130598,PROD-000597,1,27.33,0.0957198094828961,2.62,27.33,3.21,7.48,35.4,11.74,16.18
ORD-113174,PROD-000580,2,51.01,0.0778158654072149,7.94,102.02,6.59,2.7,103.37,39.98,60.69
ORD-588693,PROD-000657,4,214.02,0.3547273052840841,303.67,856.08,71.81,1.17,625.39,349.16,275.06
ORD-446601,PROD-000032,4,929.66,0.0726650937514339,270.22,3718.64,448.29,14.920000000000002,3911.63,2432.72,1463.99
ORD-649799,PROD-000065,2,1370.54,0.0928599928901125,254.54,2741.08,472.44,5.37,2964.35,1717.62,1241.36
ORD-697542,PROD-000652,1,446.68,0.1796028074640501,80.22,446.68,73.29,1.5999999999999996,441.35,312.45,127.3
ORD-914701,PROD-000689,1,50.13,0.0707902742701674,3.55,50.13,8.85,0.0,55.43,31.88,23.55
ORD-457812,PROD-001158,1,235.94,0.1286810753099878,30.36,235.94,41.12,9.86,256.56,106.75,139.95
ORD-811296,PROD-000311,3,68.65,0.0,0.0,205.95,20.6,6.43,232.98,115.08,111.47
ORD-469835,PROD-000970,3,264.82,0.2323872607849857,184.62,794.46,42.69,2.7,655.23,390.3,262.23
ORD-448412,PROD-001063,4,38.9,0.060826420582862,9.46,155.6,10.23,6.47,162.84,52.68,103.69
ORD-745578,PROD-000207,2,245.74,0.1540218953298727,75.7,491.48,79.0,20.23,515.01,257.78,237.0
ORD-219705,PROD-000867,1,78.23,0.051090183700162,4.0,78.23,5.2,6.17,85.6,26.09,53.34
ORD-767998,PROD-000207,1,245.74,0.0749052415416109,18.41,245.74,15.91,6.04,249.28,128.89,114.35
ORD-793442,PROD-000879,3,253.87,0.319016304156116,242.97,761.61,36.3,3.21,558.15,380.73,174.21
ORD-489741,PROD-000169,1,211.72,0.0423355847262144,8.96,211.72,14.19,2.88,219.83,73.84,143.11
ORD-882012,PROD-000490,3,38.48,0.0597534854967727,6.9,115.44,21.71,4.87,135.12,54.75,75.5
ORD-459083,PROD-000217,1,240.97,0.0,0.0,240.97,24.1,32.87,297.94,108.32,156.75
ORD-365533,PROD-000810,1,239.42,0.1282795451338973,30.71,239.42,41.74,1.7800000000000002,252.23,90.62,159.83
ORD-572549,PROD-000134,3,628.18,0.0637521485220663,120.14,1884.54,123.51,3.15,1891.06,802.41,1085.5
ORD-803194,PROD-000632,1,52.75,0.0317333679533595,1.67,52.75,2.55,4.36,57.99,23.15,30.48
ORD-266209,PROD-000880,1,269.95,0.1484789185601617,40.08,269.95,45.97,5.12,280.96,157.98,117.86
ORD-257412,PROD-000770,4,190.86,0.1584091817609706,120.94,763.44,44.98,15.18,702.66,288.92,398.56
ORD-348729,PROD-000231,4,55.32,0.2151606700261907,47.61,221.28,34.73,9.95,218.35,89.92,118.48
ORD-454365,PROD-001103,2,118.03,0.0401530783290969,9.48,236.06,11.33,7.93,245.84,74.88,163.03
ORD-419628,PROD-000767,1,45.79,0.0,0.0,45.79,3.21,14.52,63.52,19.91,29.09
ORD-899416,PROD-000033,1,879.55,0.1732548432881957,152.39,879.55,50.9,3.52,781.58,514.98,263.08
ORD-628557,PROD-000387,3,439.13,0.4578055691566703,603.11,1317.39,50.0,3.91,768.19,472.65,291.63
ORD-772128,PROD-001100,1,31.49,0.1426468613962298,4.49,31.49,5.13,2.96,35.09,12.4,19.73
ORD-623325,PROD-000003,1,275.51,0.1062061140973321,29.26,275.51,17.24,5.66,269.15,185.48,78.01
ORD-442472,PROD-000168,1,170.11,0.1072812418543094,18.25,170.11,19.74,6.74,178.34,66.83,104.77
ORD-770477,PROD-000689,4,50.13,0.2702685894218908,54.19,200.52,10.24,5.69,162.26,127.52,29.05
ORD-515701,PROD-000476,2,77.56,0.0,0.0,155.12,10.86,3.86,169.84,46.68,119.3
ORD-954739,PROD-000587,1,35.3,0.0,0.0,35.3,2.47,6.0,43.77,15.43,22.34
ORD-283734,PROD-000304,1,63.16,0.044877951855115,2.83,63.16,10.86,0.0,71.19,28.27,42.92
ORD-680409,PROD-000249,3,42.51,0.4929934463234672,62.87,127.53,12.93,4.64,82.23,66.93,10.66
ORD-287451,PROD-000734,4,123.41,0.4457542745813233,220.04,493.64,19.15,6.14,298.89,293.32,-0.57
ORD-936870,PROD-001131,4,103.68,0.1820130940947031,75.48,414.72,23.75,11.81,374.8,217.52,145.47
ORD-176596,PROD-000714,3,259.58,0.014256716914845,11.1,778.74,53.73,11.75,833.12,432.03,389.34
ORD-788455,PROD-000198,1,199.44,0.1074964164909552,21.44,199.44,12.46,6.28,196.74,70.71,119.75
ORD-704370,PROD-001090,4,58.26,0.1823981923847319,42.51,233.04,38.11,20.09,248.73,94.88,133.76
ORD-208928,PROD-001069,2,69.31,0.0,0.0,138.62,9.7,5.71,154.03,63.7,84.62
ORD-244434,PROD-000214,2,125.64,0.0572411728853237,14.38,251.28,11.84,7.61,256.35,76.9,171.84
ORD-802895,PROD-000462,1,147.61,0.0,0.0,147.61,10.33,20.82,178.76,80.75,77.19
ORD-666393,PROD-000274,3,56.93,0.3175721628334867,54.24,170.79,8.16,14.54,139.25,85.53,39.18
ORD-543528,PROD-001015,3,157.64,0.4790258341766328,226.54,472.92,46.81,20.0,313.19,246.42,46.77
ORD-208688,PROD-000206,2,277.84,0.0883915901263517,49.12,555.68,35.46,6.39,548.41,176.88,365.14
ORD-179392,PROD-000890,2,233.3,0.0,0.0,466.6,32.66,3.17,502.43,243.36,255.9
ORD-246641,PROD-000087,1,499.04,0.2426951178289904,121.11,499.04,37.79,9.01,424.73,211.74,203.98
ORD-169471,PROD-000393,1,395.43,0.0074292382904338,2.94,395.43,27.47,2.52,422.48,151.09,268.87
ORD-334309,PROD-000606,2,194.05,0.0093311297080951,3.62,388.1,38.45,8.56,431.49,145.1,277.83
ORD-611949,PROD-000858,1,227.47,0.0021835194028842,0.5,227.47,15.89,2.7300000000000004,245.59,86.52,156.34
ORD-985019,PROD-000108,3,600.22,0.0872005216851747,157.02,1800.66,115.05,5.96,1764.65,1017.45,741.24
ORD-744266,PROD-000923,2,192.44,0.2016567267568825,77.61,384.88,39.95,4.01,351.23,143.4,203.82
ORD-301307,PROD-000753,2,162.47,0.132132157082702,42.94,324.94,19.74,3.25,304.99,148.7,153.04
ORD-986699,PROD-000356,2,298.97,0.116823413308057,69.85,597.94,68.65,7.1,603.84,244.98,351.76
ORD-642197,PROD-000723,3,195.73,0.0,0.0,587.19,117.44,1.59,706.22,224.04,480.59
ORD-384302,PROD-000236,4,148.59,0.2918607302172488,173.47,594.36,29.46,0.91,451.26,226.2,224.15
ORD-156455,PROD-000981,1,302.06,0.1628178027812782,49.18,302.06,48.05,3.18,304.11,175.34,125.59
ORD-105539,PROD-000583,2,18.55,0.1607547112847066,5.96,37.1,2.18,5.57,38.89,13.54,19.78
ORD-371336,PROD-000375,4,346.92,0.0982717009123585,136.37,1387.68,250.26,12.79,1514.36,766.52,735.05
ORD-649879,PROD-001113,3,273.39,0.2850384497708902,233.78,820.17,111.41,2.05,699.85,401.61,296.19
ORD-845891,PROD-000979,2,723.85,0.2336104454870787,338.2,1447.7,210.8,12.76,1333.06,651.74,668.56
ORD-786647,PROD-000083,1,399.73,0.2073030736875809,82.87,399.73,63.37,4.86,385.09,256.49,123.74
ORD-111163,PROD-001128,3,135.38,0.5101967554579545,207.21,406.14,13.93,2.97,215.83,125.01,87.85
ORD-101906,PROD-000573,3,25.69,0.2905082065880826,22.39,77.07,3.83,0.56,59.07,36.51,22.0
ORD-405294,PROD-000867,2,78.23,0.0,0.0,156.46,10.95,6.36,173.77,52.18,115.23
ORD-306976,PROD-000874,1,119.97,0.1608973815334534,19.3,119.97,7.05,6.27,113.99,64.39,43.33
ORD-237099,PROD-000359,4,395.27,0.4515733440137172,713.97,1581.08,173.42,9.89,1050.42,722.48,318.05
ORD-289222,PROD-000900,1,119.47,0.2176775579971607,26.01,119.47,6.54,11.52,111.52,63.58,36.42
ORD-997799,PROD-000191,3,163.92,0.0544901752354443,26.8,491.76,92.99,12.51,570.46,263.13,294.82
ORD-814675,PROD-000766,4,17.18,0.4657911107211555,32.01,68.72,2.57,3.43,42.71,27.8,11.48
ORD-934813,PROD-000365,1,248.98,0.1641490640166457,40.87,248.98,14.57,14.92,237.6,119.06,103.62
ORD-371910,PROD-000432,1,352.5,0.1731143514479578,61.02,352.5,20.4,15.26,327.14,208.04,103.84
ORD-817538,PROD-000510,1,31.51,0.1241593932780385,3.91,31.51,1.38,1.9000000000000004,30.88,14.51,14.47
ORD-778180,PROD-000559,1,161.16,0.1178967392237487,19.0,161.16,28.43,20.12,190.71,60.62,109.97
ORD-319662,PROD-000961,2,364.99,0.5007548221155869,365.54,729.98,25.51,12.05,402.0,479.24,-89.29
ORD-350358,PROD-001011,1,239.04,0.1217383100584567,29.1,239.04,37.79,10.07,257.8,125.62,122.11
ORD-912362,PROD-001120,4,121.01,0.0494946737371039,23.96,484.04,32.21,3.3200000000000003,495.61,244.68,247.61
ORD-482376,PROD-001141,5,231.66,0.1731608591054036,200.57,1158.3,67.04,3.12,1027.89,528.1,496.67
ORD-663673,PROD-000530,2,38.3,0.0412719691896094,3.16,76.6,5.14,3.33,81.91,29.54,49.04
ORD-484060,PROD-001062,2,28.75,0.0,0.0,57.5,4.03,5.83,67.36,21.78,39.75
ORD-593804,PROD-000140,4,330.07,0.3791353763433992,500.56,1320.28,57.38,6.16,883.26,750.08,127.02
ORD-307968,PROD-000229,2,140.11,0.1862374944730609,52.19,280.22,22.8,22.49,273.32,123.08,127.75
ORD-894977,PROD-000671,1,39.5,0.1770788126298586,6.99,39.5,6.5,12.11,51.12,16.54,22.47
ORD-231994,PROD-000216,2,269.35,0.0,0.0,538.7,107.74,12.43,658.87,257.54,388.9
ORD-528046,PROD-001058,2,29.72,0.0,0.0,59.44,11.89,2.88,74.21,17.24,54.09
ORD-749315,PROD-001140,3,199.76,0.1763908109342473,105.71,599.28,98.71,5.12,597.4,214.53,377.75
ORD-621882,PROD-000281,5,11.83,0.0239183630478547,1.41,59.15,4.04,3.13,64.91,27.55,34.23
ORD-139596,PROD-000969,1,546.38,0.0851566302291248,46.53,546.38,34.99,3.29,538.13,227.51,307.33
ORD-389142,PROD-000487,1,25.1,0.1033302590027374,2.59,25.1,4.28,12.27,39.06,10.84,15.95
ORD-128592,PROD-000035,1,608.66,0.2389656464654145,145.45,608.66,32.42,24.26,519.89,366.24,129.39
ORD-264421,PROD-000572,2,100.06,0.1271223721286537,25.44,200.12,12.23,11.77,198.68,62.94,123.97
ORD-277652,PROD-000286,3,36.7,0.248907698136072,27.4,110.1,5.79,5.81,94.3,34.05,54.44
ORD-900901,PROD-000982,3,728.7,0.0213654011597584,46.71,2186.1,149.76,6.21,2295.36,1372.23,916.92
ORD-245086,PROD-000598,1,151.43,0.0435770664146787,6.6,151.43,10.14,15.14,170.11,64.82,90.15
ORD-460151,PROD-000981,3,302.06,0.1934212532887337,175.27,906.18,51.16,6.42,788.49,526.02,256.05
ORD-738224,PROD-000304,4,63.16,0.0,0.0,252.64,48.0,19.85,320.49,113.08,187.56
ORD-696706,PROD-001056,1,51.65,0.1173270366567675,6.06,51.65,9.12,4.82,59.53,24.88,29.83
ORD-729161,PROD-000408,3,96.75,0.0030653532046602,0.89,290.25,54.98,2.64,346.98,139.23,205.11
ORD-159710,PROD-001027,1,19.71,0.0698612967451103,1.38,19.71,1.28,4.03,23.64,9.58,10.03
ORD-694376,PROD-000796,1,180.93,0.2319219315788356,41.96,180.93,9.73,5.52,154.22,80.11,68.59
ORD-706507,PROD-000338,1,395.25,0.2280582032345563,90.14,395.25,21.36,11.95,338.42,231.62,94.85
ORD-296607,PROD-000517,1,13.04,0.0,0.0,13.04,0.91,6.43,20.38,5.56,8.39
ORD-346258,PROD-000626,2,115.31,0.0240049433571501,5.54,230.62,15.76,3.22,244.06,103.22,137.62
ORD-802567,PROD-000139,4,542.29,0.2892181756847288,627.36,2169.16,107.93,2.6,1652.33,1110.84,538.89
ORD-159665,PROD-001058,2,29.72,0.1194458460089779,7.1,59.44,3.66,2.74,58.74,17.24,38.76
ORD-693747,PROD-000045,1,355.82,0.0544930816116668,19.39,355.82,23.55,3.37,363.35,201.94,158.04
ORD-793812,PROD-000560,1,89.55,0.0,0.0,89.55,17.91,3.2,110.66,30.75,76.71
ORD-189577,PROD-000743,2,100.86,0.0,0.0,201.72,40.34,2.41,244.47,100.78,141.28
ORD-594014,PROD-000640,1,363.97,0.0,0.0,363.97,25.48,3.46,392.91,188.34,201.11
ORD-795748,PROD-000547,1,79.47,0.0,0.0,79.47,15.89,2.63,97.99,38.57,56.79
ORD-193249,PROD-000428,2,358.67,0.1869957022020547,134.14,717.34,40.82,2.51,626.53,371.5,252.52
ORD-415817,PROD-000009,1,792.89,0.1396383302823086,110.72,792.89,47.75,3.03,732.95,520.96,208.96
ORD-885729,PROD-000997,2,732.53,0.0839832443467218,123.04,1465.06,93.94,11.56,1447.52,965.18,470.78
ORD-908759,PROD-000101,2,136.18,0.1824616659377422,49.7,272.36,44.53,1.92,269.11,145.12,122.07
ORD-419339,PROD-000317,1,351.45,0.0,0.0,351.45,45.69,1.3899999999999997,398.53,175.5,221.64
ORD-794468,PROD-000285,1,39.39,0.0,0.0,39.39,2.76,5.78,47.93,20.66,21.49
ORD-977460,PROD-000420,1,258.51,0.1761955721531447,45.55,258.51,38.33,10.33,261.62,95.46,155.83
ORD-542438,PROD-000726,3,253.56,0.0735468844068598,55.95,760.68,49.33,12.24,766.3,319.35,434.71
ORD-199670,PROD-000823,2,104.83,0.1098976904152183,23.04,209.66,13.06,3.41,203.09,64.96,134.72
ORD-138723,PROD-000600,1,28.34,0.0,0.0,28.34,1.98,3.2,33.52,9.01,21.31
ORD-903241,PROD-000189,1,118.16,0.2269991491684744,26.82,118.16,18.27,4.94,114.55,56.36,53.25
ORD-681474,PROD-001144,2,180.21,0.1189678106678392,42.88,360.42,22.23,5.89,345.66,160.48,179.29
ORD-594948,PROD-000744,2,100.48,0.0,0.0,200.96,36.17,10.04,247.17,107.68,129.45
ORD-114030,PROD-001092,1,55.89,0.1099847378210426,6.15,55.89,9.95,4.55,64.24,25.66,34.03
ORD-464239,PROD-000836,2,36.22,0.1938243984323511,14.04,72.44,4.09,2.95,65.44,37.2,25.29
ORD-256016,PROD-000552,1,35.21,0.1043107238766048,3.67,35.21,2.21,4.08,37.83,11.18,22.57
ORD-451788,PROD-000474,2,75.37,0.1682963826219743,25.37,150.74,8.78,14.52,148.67,54.76,79.39
ORD-740302,PROD-000509,1,44.01,0.0714243922437753,3.14,44.01,8.17,12.4,61.44,15.46,33.58
ORD-278101,PROD-000245,2,103.13,0.1216431456613503,25.09,206.26,12.68,24.04,217.89,88.84,105.01
ORD-314313,PROD-000824,3,140.33,0.0504779585373715,21.25,420.99,79.95,1.7199999999999998,481.41,150.27,329.42
ORD-573409,PROD-000576,1,26.52,0.0,0.0,26.52,1.33,7.63,35.48,11.33,16.52
ORD-461877,PROD-001068,1,52.8,0.0276869502413332,1.46,52.8,3.59,5.59,60.52,15.76,39.17
ORD-585035,PROD-001140,1,199.76,0.1579606790920323,31.55,199.76,11.77,3.13,183.11,71.51,108.47
ORD-837930,PROD-000065,1,1370.54,0.1508825859971499,206.79,1370.54,81.46,12.36,1257.57,858.81,386.4
ORD-706923,PROD-000405,3,102.72,0.0390339231896568,12.03,308.16,20.73,14.76,331.62,181.32,135.54
ORD-557036,PROD-001107,1,243.3,0.0714849534580732,17.39,243.3,22.59,19.55,268.05,120.0,128.5
ORD-245351,PROD-000990,4,583.97,0.0680178434426185,158.88,2335.88,435.4,4.69,2617.09,1598.04,1014.36
ORD-295658,PROD-000185,1,174.53,0.0,0.0,174.53,34.91,4.5,213.94,81.73,127.71
ORD-114468,PROD-000095,2,362.91,0.0,0.0,725.82,94.36,0.8900000000000001,821.07,307.38,512.8
ORD-347617,PROD-000802,1,84.69,0.0774472926156541,6.56,84.69,15.63,4.91,98.67,39.74,54.02
ORD-963904,PROD-000898,4,214.37,0.0,0.0,857.48,60.02,24.34,941.84,259.8,657.7
ORD-322871,PROD-000726,1,253.56,0.1912303948745374,48.49,253.56,14.35,1.04,220.46,106.45,112.97
ORD-244728,PROD-001107,2,243.3,0.0,0.0,486.6,34.06,14.94,535.6,240.0,280.66
ORD-379993,PROD-000915,1,80.6,0.1417129534429797,11.42,80.6,6.92,33.03,109.13,27.58,48.52
ORD-873511,PROD-000138,1,765.04,0.0,0.0,765.04,53.55,6.42,825.01,487.83,330.76
ORD-125387,PROD-000968,2,777.27,0.0126005566740536,19.59,1554.54,107.45,3.4800000000000004,1645.88,621.82,1020.58
ORD-824373,PROD-000868,1,23.04,0.1497311555156588,3.45,23.04,1.37,15.36,36.32,11.22,9.74
ORD-543803,PROD-000822,3,146.65,0.1159146131211509,51.0,439.95,77.79,4.94,471.68,200.25,266.49
ORD-186408,PROD-001152,1,118.21,0.0659044516696376,7.79,118.21,7.73,3.17,121.32,63.29,54.86
ORD-973809,PROD-000360,1,276.66,0.0,0.0,276.66,55.33,3.49,335.48,111.93,220.06
ORD-141914,PROD-000025,1,207.18,0.1510269154577379,31.29,207.18,33.42,12.45,221.76,137.38,71.93
ORD-900202,PROD-000107,2,209.51,0.2871515741221093,120.32,419.02,59.74,5.36,363.8,193.82,164.62
ORD-499478,PROD-000051,4,1380.75,0.4002412779740544,2210.53,5523.0,231.87,14.58,3558.92,3026.12,518.22
ORD-435757,PROD-000273,1,92.78,0.019254906412467,1.79,92.78,4.55,8.03,103.57,37.09,58.45
ORD-228182,PROD-000002,1,978.26,0.1862226413692197,182.17,978.26,55.73,14.98,866.8,519.66,332.16
ORD-530316,PROD-000809,1,79.42,0.0529959040170685,4.21,79.42,5.26,15.47,95.94,41.7,38.77
ORD-222072,PROD-000751,1,41.75,0.1961519106108619,8.19,41.75,2.35,11.85,47.76,24.11,11.8
ORD-856084,PROD-000569,3,96.31,0.0338499631177239,9.78,288.93,19.54,2.83,301.52,94.32,204.37
ORD-337685,PROD-000651,3,71.39,0.3051684111967415,65.36,214.17,10.42,6.29,165.52,99.84,59.39
ORD-138201,PROD-000403,1,349.57,0.092260192270207,32.25,349.57,22.21,11.63,351.16,169.11,170.42
ORD-350555,PROD-000013,3,596.0,0.0472754140814556,84.53,1788.0,340.69,12.95,2057.11,928.92,1115.24
ORD-189132,PROD-000885,2,138.89,0.1309324046665035,36.37,277.78,43.45,9.84,294.7,87.7,197.16
ORD-156807,PROD-000063,1,1262.39,0.0873686826535399,110.29,1262.39,80.65,3.12,1235.87,771.37,461.38
ORD-233232,PROD-000418,3,253.72,0.2959772276946469,225.29,761.16,37.51,23.74,597.12,293.19,280.19
ORD-271341,PROD-000088,1,793.04,0.0,0.0,793.04,55.51,3.28,851.83,344.99,503.56
ORD-369395,PROD-000294,3,41.08,0.3537149163061227,43.59,123.24,15.93,9.6,105.18,44.1,51.48
ORD-181062,PROD-001150,2,217.38,0.0703417268321309,30.58,434.76,28.29,6.02,438.49,194.9,237.57
ORD-375494,PROD-000788,5,135.28,0.3230062190477373,218.48,676.4,32.05,0.5,490.47,286.65,203.32
ORD-312911,PROD-000987,1,310.37,0.0843273460731008,26.17,310.37,56.84,1.7699999999999996,342.81,199.3,141.74
ORD-694749,PROD-000537,5,26.36,0.0545618704124055,7.19,131.8,24.92,17.0,166.53,53.75,95.78
ORD-729094,PROD-000783,1,208.42,0.1437930067423689,29.97,208.42,12.49,2.6900000000000004,193.63,91.8,99.14
ORD-915407,PROD-000843,1,60.57,0.1393700451906722,8.44,60.57,6.78,6.77,65.68,32.67,26.24
ORD-942881,PROD-000131,2,793.35,0.2319928946683971,368.1,1586.7,243.72,17.44,1479.76,798.36,663.96
ORD-706453,PROD-001173,2,34.68,0.0364737934981673,2.53,69.36,4.68,2.93,74.44,27.5,44.01
ORD-979430,PROD-001098,1,264.43,0.0,0.0,264.43,50.24,12.75,327.42,105.07,209.6
ORD-679624,PROD-000053,5,1073.78,0.4349562461644927,2335.24,5368.9,212.36,3.41,3249.43,3502.25,-256.23
ORD-993756,PROD-000348,3,319.43,0.1181578039535154,113.23,958.29,59.15,0.5299999999999998,904.74,411.78,492.43
ORD-924496,PROD-000632,2,52.75,0.3975488808923628,41.94,105.5,4.45,11.79,79.8,46.3,21.71
ORD-891805,PROD-000369,2,398.04,0.0913578216264054,72.73,796.08,50.63,0.69,774.67,313.24,460.74
ORD-826050,PROD-000327,2,206.1,0.1527411871009051,62.96,412.2,24.45,12.14,385.83,205.78,167.91
ORD-686682,PROD-000751,1,41.75,0.1528105747355191,6.38,41.75,7.07,20.37,62.81,24.11,18.33
ORD-327533,PROD-000952,3,922.33,0.1762976295563401,487.81,2766.99,433.04,5.41,2717.63,1191.3,1520.92
ORD-605616,PROD-000671,3,39.5,0.0607212368024334,7.2,118.5,22.26,19.59,153.15,49.62,83.94
ORD-699606,PROD-000857,2,202.84,0.0963635857819241,39.09,405.68,73.32,3.11,443.02,215.94,223.97
ORD-450816,PROD-000107,2,209.51,0.1110877783688862,46.55,419.02,26.07,11.96,410.5,193.82,204.72
ORD-101319,PROD-000839,1,160.38,0.1121933955058327,17.99,160.38,18.51,1.0099999999999998,161.91,85.26,75.64
ORD-865287,PROD-000175,2,291.58,0.041307279981406,24.09,583.16,39.13,4.04,602.24,322.28,275.92
