dish_id,category,dish_name
12391,"Pizza & Pasta","Pizza Bikano"
12392,"Pizza & Pasta","Pizza Paneer and Pineapple"
12393,"Pizza & Pasta","Pizza Tomato"
12394,"Pizza & Pasta","Pasta In White Sauce"
12395,"Pizza & Pasta","Pizza Paneer Tikka"
12396,"Pizza & Pasta","Pizza Mushroom"
12397,"Pizza & Pasta","Pasta In Red Sauce"
12398,"Pizza & Pasta","Pizza Pineapple"
12399,"Pizza & Pasta","Garlic Bread with Cheese"
12400,"Pizza & Pasta","Pizza Deluxe"
12401,"Pizza & Pasta","Pizza Onion Capsicum"
12402,"Pizza & Pasta","Pizza Paneer Chilli"
12403,"Pizza & Pasta","Olive Pizza"
12404,"Kathi Roll","Tandoori Paneer Roll"
12405,"Kathi Roll","Chilli Paneer Roll"
12406,"Kathi Roll","Soya Kathi Roll"
12407,"South Indian","Idly 4 pcs"
12408,"South Indian","Uttapam Tomato"
12409,"South Indian","Rawa Paneer Dosa"
12410,"South Indian","Nallore Masala Dosa"
12411,"South Indian","Pesarattu plain Dosa"
12412,"South Indian","Pesarattu Masala Dosa"
12413,"South Indian","Maysor Plain Dosa"
12414,"South Indian","Maysor Masala Dosa"
12415,"South Indian","Sambhar Dip Idli 2PC"
12416,"South Indian","Butter Plain Dosa"
12417,"South Indian","Vada 4 pcs"
12418,"South Indian","Butter Masala Dosa"
12419,"South Indian","Vada Idly 2 pcs each"
12420,"South Indian","Onion Rawa Masala Dosa"
12421,"South Indian","Uttapam Onion Tomato"
12422,"South Indian","Plain Rawa Dosa"
12423,"South Indian","Uttapam Mix Veg"
12424,"South Indian","Paper Dosa"
12425,"South Indian","Dosa Plain"
12426,"South Indian","Paper Masala Dosa"
12427,"South Indian","Onion Rawa Dosa"
12428,"South Indian","Onion Plain Dosa"
12429,"South Indian","Masala Dosa"
12430,"South Indian","Onion Masala Dosa"
12431,"South Indian","Rawa Masala Dosa"
12432,"South Indian","Uttapam Plain"
12433,"South Indian","Paneer Dosa"
12434,"South Indian","Uttapam Kaju Veg"
12435,"South Indian","Steamed Dosa"
12436,"South Indian","Masala Vada"
12437,"Chinese Main Course","Corn Fried Rice"
12438,"Chinese Main Course","Tandoori Dimsum"
12439,"Chinese Main Course","Veg Fried Rice"
12440,"Chinese Main Course","Veg Momos"
12441,"Chinese Main Course","Paneer Chilli Gravy"
12442,"Chinese Main Course","Gobi Manchurian"
12443,"Chinese Main Course","Paneer 65"
12444,"Chinese Main Course","Corn Cheese Boll"
12445,"Chinese Main Course","Paneer Schezwan"
12446,"Chinese Main Course","Scezwan Noodles"
12447,"Chinese Main Course","Schezwan Rice"
12448,"Chinese Main Course","Paneer Momos"
12449,"Chinese Main Course","Paneer Spring Roll"
12450,"Chinese Main Course","Veg Sweet n Sour"
12451,"Chinese Main Course","VegHakka Noodles"
12452,"Chinese Main Course","Honey Chilli Potato"
12453,"Chinese Main Course","Sauce Hot Garlic"
12454,"Chinese Main Course","Spring Roll"
12455,"Chinese Main Course","Veg Noodles"
12456,"Chinese Main Course","Veg Manchurian Dry"
12457,"Chinese Main Course","Vegetable Chopsuey"
12458,"Chinese Main Course","Cottage Cheese Dumpling"
12459,"Chinese Main Course","Paneer Chilli Dry"
12460,"Chinese Main Course","Corn Kernels"
12461,"Chinese Main Course","French Fries"
12462,"Chinese Main Course","Veg Shanghai Momos"
12463,"Chinese Main Course","Paneer Shanghai Momos"
12464,"Chinese Main Course","Chilli Garlic Noodle"
12465,"Chinese Main Course","Fried Rice With Manchurian"
12466,"Chinese Main Course","Chilly Mushroom Baby Corn"
12467,"Gift Sweet Boxes","Mix Sweet Box 800g"
12468,"Gift Sweet Boxes","Mix Sweet Chikki 250g"
12469,"Gift Sweet Boxes","Mewa Bite Box 250g"
12470,"Gift Sweet Boxes","Mewa Bites Red Box 500g"
12471,"Gift Sweet Boxes","Diamonnd Meetha Namkeen Dry fruit mix 42"
12472,"Gift Sweet Boxes","Golden Super Kaju Mix 1kg"
12473,"Gift Sweet Boxes","Punch Ratan Box 1 KG"
12474,"Gift Sweet Boxes","Golden Super Mix 1kg"
12475,"Gift Sweet Boxes","Golden Khoya mix 1kg"
12476,"Gift Sweet Boxes","Golden meeth namkeen 41"
12477,"Gift Sweet Boxes","Diamond Mix 1kg"
12478,"Gift Sweet Boxes","Bikano Mix 6Line 750gm"
12479,"Gift Sweet Boxes","Golden Mix 1kg"
12480,"Gift Sweet Boxes","Celebrations 800gm"
12481,"Gift Sweet Boxes","Shahi laddu 1 Kg"
12482,"Gift Sweet Boxes","Shahi Laddu 500 Gm"
12483,"Platter And Thali","Chinese Platter"
12484,"Platter And Thali","Classic Platter"
12485,"Platter And Thali","South Indian Platter"
12486,"Platter And Thali","South Indian Mini Thali"
12487,"Platter And Thali","Hara Bhara Platter"
12488,"Platter And Thali","North Indian Thali Deluxe Thali"
12489,"Platter And Thali","Super Thali"
12490,"Platter And Thali","Mini Thali"
12491,"Platter And Thali","Ghar Ki Thali"
12492,"Platter And Thali","South Indian Thali"
12493,"Stuffed Paratha","Paneer Parantha 2pc With Curd"
12494,"Stuffed Paratha","Aloo Pyaz Paratha"
12495,"Stuffed Paratha","Tandoori Paneer Parantha"
12496,"Stuffed Paratha","Bikaneri Bhujia Parantha"
12497,"Stuffed Paratha","Gobhi Mooli Paratha"
12498,"Stuffed Paratha","Paneer Parantha"
12499,"Salads Bowl","Green Salad"
12500,"Salads Bowl","Paneer Tikka Salad"
12501,"Salads Bowl","Exotic Fruit Salad"
12502,"Soup & Shorba","Cream Of Tomato"
12503,"Soup & Shorba","Tomato Shorba"
12504,"Soup & Shorba","Creamy Sweet Corn Soup"
12505,"Soup & Shorba","Manchow Soup"
12506,"Soup & Shorba","VEG MANCHOW SOUP"
12507,"Soup & Shorba","Classic Hot n Sour"
12508,"Soup & Shorba","Veg Talumien Soup"
12509,"Soup & Shorba","Veg Clear Soup"
12510,"Soup & Shorba","Cream Of Mushroom"
12511,"Soup & Shorba","Lemon Coriander Soup"
12512,"Soup & Shorba","Badami shorba"
12513,"Soup & Shorba","Palak Matar Ka Shorba"
12514,"Indian Starter","Paneer Tikka Punjabi"
12515,"Indian Starter","Tandoori Fruit Chat"
12516,"Indian Starter","DhanPudina Paneer Tikka"
12517,"Indian Starter","Achari Paneer Tikka"
12518,"Indian Starter","Veg Seekh Kabab"
12519,"Indian Starter","Kasturi Paneer Tikka"
12520,"Indian Starter","Dahi Ke Kabab"
12521,"Indian Starter","Tandoori Kumbh"
12522,"Indian Starter","Tandoori Stuffed Aloo"
12523,"Indian Starter","Tandoori Bharwa Aloo"
12524,"Indian Starter","Hariyali Paneer Tikka"
12525,"Indian Starter","Hara Bhara Kabab"
12526,"Indian Starter","Tandoori Masala Chaap"
12527,"Indian Starter","Paneer Malai Tikka"
12528,"Indian Starter","Tandoori Malai Chaap"
12529,"Paneer Curries","Paneer Pasanda"
12530,"Paneer Curries","Paneer Tikka Masala"
12531,"Paneer Curries","Methi Chaman Baahar"
12532,"Paneer Curries","Paneer Khurchan"
12533,"Paneer Curries","Methi Matar Malai"
12534,"Paneer Curries","Paneer Bhuji"
12535,"Paneer Curries","Palak Paneer"
12536,"Paneer Curries","Paneer Kaju Masala"
12537,"Paneer Curries",Rajma
12538,"Paneer Curries","Bikaneri Paneer"
12539,"Paneer Curries","Shahi Paneer"
12540,"Paneer Curries","Kadhai Paneer"
12541,"Paneer Curries","Paneer Butter Masala"
12542,"Paneer Curries","Nizami Paneer"
12543,"Paneer Curries","Paneer Lababdar"
12544,"Paneer Curries","Corn Palak Paneer"
12545,"Paneer Curries","Vegetable Kofta"
12546,"Paneer Curries","Mix Veg Plate"
12547,"Paneer Curries","Mushroom Hara Pyaza"
12548,"Paneer Curries","Dum Aloo Chetinadu"
12549,Breads,"Tandoori Roti"
12550,Breads,"Tandoori Kulcha Paneer"
12551,Breads,"Pudhina Paratha"
12552,Breads,"Tandoori Butter Roti"
12553,Breads,"Lachha parantha Pudina"
12554,Breads,"Lachha parantha Methi"
12555,Breads,"Tandoori Mirchi Paratha"
12556,Breads,"Tandoori Naan"
12557,Breads,"Tandoori Butter Naan"
12558,Breads,"Kandhari Naan"
12559,Breads,"Lachha Naan"
12560,Breads,"Tandoori Kulcha Veg"
12561,Breads,"Tawa Paratha"
12562,Breads,"Tawa Fulka"
12563,"Rice & Biryani","Steamed Rice"
12564,"Rice & Biryani","Peas Pulao"
12565,"Rice & Biryani","Dal Khichdi"
12566,"Rice & Biryani","Jeera Rice"
12567,"Rice & Biryani","Lemon Rice"
12568,"Rice & Biryani","Veg Steamed Rice"
12569,"Rice & Biryani","Bisebelle Bhaat"
12570,"Rice & Biryani","Navratan Pulao"
12571,"Rice & Biryani","Hyderabadi Nawabi Pulao"
12572,"Rice & Biryani","Vegetable Pulao"
12573,"Rice & Biryani","Vegetable Dum Biryani"
12574,"Rice & Biryani","Curd Rice"
12575,Papad,"Spicy Roasted Papad"
12576,Papad,"Papad Fry"
12577,Papad,"Masala Papad"
12578,Raita,"Mix Veg Raita"
12579,Raita,"Cucumber Raita"
12580,Raita,"Pineapple Raita"
12581,"Beverages And Shakes","Badam Drink 180 ml"
12582,"Beverages And Shakes","Butter Milk Chaach"
12583,"Beverages And Shakes","Sweet Kesaria Lassi"
12584,"Beverages And Shakes","Masala Tea"
12585,"Beverages And Shakes","Lassi Salted"
12586,"Beverages And Shakes","Thandai Drink 180 ml"
12587,"Beverages And Shakes","Kesar Pista Badam Milk"
12588,"Beverages And Shakes",Coffee
12589,"Beverages And Shakes","Fresh Lime Soda Sweets Salted"
12590,"Fresh Juice","Watemelon Juice"
12591,"Fresh Juice","Fresh Mosambi Juice"
12592,"Fresh Juice","Mix Fruit Juice"
12593,Bakery,"Bread Brown 400 g"
12594,Bakery,"Biscuit Atta Patti 250g"
12595,Bakery,"Puff Jeera 250g"
12596,Bakery,"Puff Masala 400g"
12597,Bakery,"Puff Plain 200g"
12598,Bakery,"Biscuit Atta Patti Gur Desi Ghee"
12599,Bakery,"Biscuit Atta Patti Gur 250g Desi Ghee"
12600,Bakery,"Cookies Bajra Gur 200g"
12601,Bakery,"Biscuit Osmania 200g"
12602,Bakery,"Cookies Honey Oats 200g Desi Ghee"
12603,Bakery,"Cookies Coconut 200g"
12604,Bakery,"Cookies Jawar Gur 200g Desi Ghee"
12605,Bakery,"Cookies Choco Vanila 200g Desi Ghee"
12606,Bakery,"Assorted Cookies 200g"
12607,Bakery,"Cookies Coffee Hazelnut 200g"
12608,Bakery,"Biscuit Nan Khatai 200g"
12609,Bakery,"Biscuit Atta Patti Desi Ghee"
12610,Bakery,"Bread 800 g"
12611,Bakery,"Plain Khari"
12612,Bakery,"Bread Vada Pao 6 nos"
12613,Bakery,"Masala Khari"
12614,Bakery,"Palak Straw"
12615,Bakery,"Bread 400 g"
12616,Bakery,"Biscuit Nan Khatai"
12617,Bakery,"Bread Garlic 250 g"
12618,Bakery,"Multigrain Bread 400gm"
12619,Bakery,"Soup Stick 200gm"
12620,Bakery,"Bread Kulcha 4 pc Pkt"
12621,Bakery,"Burger Bun 4 pc Pkt"
12622,Bakery,"Bread Pav Bun 16 pc Pkt"
12623,Bakery,"Bread Pizza Base 2 PC Pkt"
12624,Bakery,"Wheat Pizza Base 2 pc Pkt"
12625,Bakery,"Butter Toast 200gm"
12626,Bakery,"Plain Toast 200gm"
12627,Bakery,"Toast Atta 200gm"
12628,Bakery,"Toast Fruit 200gm"
12629,Bakery,"Toast Milk 200gm"
12630,Bakery,"Baked Del Kaju Pista 400g"
12631,Bakery,"Baked Del Ajwain Cookies 400g"
12632,Bakery,"Baked Del Jeera Cookies 400g"
12633,Bakery,"Baked Del Marble 400g"
12634,Bakery,"Baked Del Choco Kaju 400g"
12635,Bakery,"Baked Del Coconut Cookies 400g"
12636,Bakery,"Baked Del Milk Kaju Cookies 400g"
12637,Bakery,"Baked Del Nam Kaju Cookies 400g"
12638,Bakery,"Biscuit Teen Badam 250g"
12639,"Bengali Sweets",Rabri
12640,"Bengali Sweets",Khoya
12641,"Bengali Sweets","Angoori Kesar Petha"
12642,"Bengali Sweets","Angoori Petha"
12643,"Bengali Sweets","Chaka Chak"
12644,"Bengali Sweets","Coconut Burfi"
12645,"Bengali Sweets","Kheer Mohan"
12646,"Bengali Sweets","Pan Gilori"
12647,"Bengali Sweets","Rasbhari Kesar"
12648,"Bengali Sweets","Sandesh Chena"
12649,"Bengali Sweets","Malai Chap"
12650,"Bengali Sweets","Malai Lachha Cup"
12651,"Bengali Sweets","Malai Puri"
12652,"Bengali Sweets","Malai Roll"
12653,"Bengali Sweets","Malai Toast"
12654,"Bengali Sweets",Pakija
12655,"Bengali Sweets","Pink Sandwich"
12656,"Bengali Sweets",Rasmadhuri
12657,"Bengali Sweets","Tiranga Bhog"
12658,"Bengali Sweets","Mango Alaska Cup"
12659,"Bengali Sweets","Pineapple Cup"
12660,"Bengali Sweets","Gur Chamcham"
12661,"Bengali Sweets","Kiwi Malai Roll"
12662,"Bengali Sweets","Matki Litchi Gulla"
12663,"Bengali Sweets","Sitafal Cup"
12664,"Bengali Sweets","Blueberry Cup"
12665,"Bengali Sweets","Cream Chocolate"
12666,Sweets,"Besan Burfi"
12667,Sweets,"Khoya Butter Scotch Burfi"
12668,Sweets,"Gur Para 300g"
12669,Sweets,"Shakar Para 300g"
12670,Sweets,"Dry Fruit Chakkar"
12671,Sweets,"Kaju Burfi Gur"
12672,Sweets,"Paper Sweet gur"
12673,Sweets,"Kaju Dry Fruit Cone"
12674,Sweets,"Laddu Jodhpuri Milk"
12675,Sweets,"Laddu Ragi Atta"
12676,Sweets,"Kaju Roasted Tikki"
12677,Sweets,"Malai Laddu"
12678,Sweets,"Laddu Sunnundalu"
12679,Sweets,"Dry Kesar Petha 400g"
12680,Sweets,"Boondi Sweet Prasad"
12681,Sweets,"Paper Sweet"
12682,Sweets,"Chirawa Peda"
12683,Sweets,"Soan Papdi Desi Ghee 250g"
12684,Sweets,"Dhoda Special"
12685,Sweets,"Soan Papdi Desi Ghee 900g"
12686,Sweets,"Dry Rasbhari"
12687,Sweets,"Gulab Jamun 125 kg"
12688,Sweets,"Gujia Maida"
12689,Sweets,"Rajbhog 10pc 1 Kg"
12690,Sweets,"Cham Cham 14pc 1 Kg"
12691,Sweets,"Kaju Sweet"
12692,Sweets,"Kesar Rasbhari 24pc 1 Kg"
12693,Sweets,"Kala Jamun"
12694,Sweets,"Karachi Halwa"
12695,Sweets,"Soan Papdi Desi Ghee 500g"
12696,Sweets,"Soan Cake 480g"
12697,Sweets,"Kurbani Halwa"
12698,Sweets,"Suji Rusk 600g"
12699,Sweets,"Laddu Atta"
12700,Sweets,"Rasgulla 20pc 125 Kg"
12701,Sweets,"Laddu Besan"
12702,Sweets,"Laddu Dry Fruit"
12703,Sweets,"Laddu Gound"
12704,Sweets,"Laddu Shahi Atta"
12705,Sweets,"Laddu Shahi Chota"
12706,Sweets,"Laddu Motichur"
12707,Sweets,"Lal Rasbhari"
12708,Sweets,"Milk Masoor Pak"
12709,Sweets,"Moti Pak"
12710,Sweets,"Paneer Jalabi"
12711,Sweets,"Soan Halwa"
12712,Sweets,"Special Patisa"
12713,Sweets,"Anjeer Cake"
12714,Sweets,"Kalakand Anjeer"
12715,Sweets,"Badam Burfi"
12716,Sweets,"Badam Lauj"
12717,Sweets,"Bite Badam"
12718,Sweets,"Bite Chocolate"
12719,Sweets,"Bite Orange"
12720,Sweets,"Bite Rose"
12721,Sweets,"Mango Bite"
12722,Sweets,"Blueberry Bite"
12723,Sweets,"Kaju Burfi"
12724,Sweets,"Kaju Casata"
12725,Sweets,"Kaju Chocolate Burfi"
12726,Sweets,"Kaju Chocolate Roll"
12727,Sweets,"Kaju Dil Khush"
12728,Sweets,"Kaju Dry Fruit Mohini"
12729,Sweets,"Kaju Kesar Burfi"
12730,Sweets,"Kaju Lemon"
12731,Sweets,"Kaju Shahi Burfi"
12732,Sweets,Kalakand
12733,Sweets,"Kalakand Sugar Free"
12734,Sweets,"Kali Rasbhari"
12735,Sweets,"Kheer Kadam"
12736,Sweets,"Khoya Burfi"
12737,Sweets,"Khoya Chocolate Burfi"
12738,Sweets,"Khoya Fruit Cake"
12739,Sweets,"Khoya Kesar Burfi"
12740,Sweets,"Khoya Kesar Peda"
12741,Sweets,"Khoya Mevabati"
12742,Sweets,"Khoya Pista Burfi"
12743,Sweets,"Malai Peda"
12744,Sweets,"Milk Cake"
12745,Sweets,"Moong Dal Burfi"
12746,Sweets,"Pista Lauj"
12747,Sweets,"Raj Kamal"
12748,Sweets,"Special Pinni"
12749,Sweets,"Sugar Free Kaju Burfi"
12750,Sweets,"Til Pak"
12751,Sweets,"Caramel Gujia"
12752,Sweets,"Ice Cream Burfi"
12753,Sweets,"Mathura Peda"
12754,Sweets,"Gur Para"
12755,Sweets,"Shakar Para"
12756,Sweets,"Dry Petha"
12757,Sweets,"Rose Delight"
12758,Sweets,"Kaju Butter Scotch Roll"
12759,Sweets,"Khajoor Bati"
12760,Sweets,"Sugar Free Milk Cake"
12761,Sweets,"Feni Kesar Fiki"
12762,Sweets,"Feni White Fiki"
12763,Sweets,"Ghewar Kaju Small"
12764,Sweets,"Kaju Anjeer Roll"
12765,Desserts,"Gur Rasgulla Per Pcs"
12766,Desserts,Jalebi
12767,Desserts,"Malpua Per Pcs"
12768,Desserts,"Gulab Jamun per pc"
12769,Desserts,"Suji Halwa 100g"
12770,Desserts,"Gulab Jamun Hot 1 pc"
12771,Desserts,"Fruit Cup Per Pcs"
12772,Desserts,"Indrani Cup Per Pcs"
12773,Desserts,"Rabri Chamchum Per Pcs"
12774,Desserts,"Raj Bhog Per Pcs"
12775,Desserts,"Rasgulla Per Pcs"
12776,Desserts,"Raskadam Per Pcs"
12777,Desserts,"Rasmalai Per Pcs"
12778,Desserts,"Litchi Rabri Cup Per Pcs"
12779,"Dry Fruit","Badam Salted"
12780,"Dry Fruit","Kaju W 240"
12781,"Dry Fruit","Khajoor Special"
12782,"Dry Fruit","Kishmish Indian"
12783,"Dry Fruit","Akhrot Giri"
12784,"Dry Fruit","Badam Sanora"
12785,"Dry Fruit","Pista Dodi"
12786,"Dry Fruit","Dried Cherry"
12787,"Dry Fruit","Blueberry Dry"
12788,Namkeen,"Akhrot Giri Jar 150g"
12789,Namkeen,"Badam Sanora Jar 250g"
12790,Namkeen,"Golden Chips 200g"
12791,Namkeen,"Golgappa Atta 50 Nos Only Pkt"
12792,Namkeen,"Kaju Tasty"
12793,Namkeen,"Kishmish Jar 250g"
12794,Namkeen,"Murmura Mixture 200g"
12795,Namkeen,"Pista Dodi Jar 250g"
12796,Namkeen,"Foxnut Plain Salted 80g"
12797,Namkeen,"Foxnut Chatpata Masala 80g"
12798,Namkeen,"Foxnut Tomato And Chilli 80g"
12799,Namkeen,"Foxnut Jalapeno And Cheese 80g"
12800,Namkeen,"Foxnut Pudina Masala 80g"
12801,Namkeen,"Kaju Pakodi Without Garlic"
12802,Namkeen,"Riban Pakodi 200g"
12803,Namkeen,"Gindkal 300g"
12804,Namkeen,"Chakkal 200g"
12805,Namkeen,"Murkur 200g"
12806,Namkeen,"Choti Chakori 250g"
12807,Namkeen,"South Indian Mixture 200g"
12808,Namkeen,"Mota Mixture 200g"
12809,Namkeen,"Kaju Salted 100g"
12810,Namkeen,"Badam Salted 100g"
12811,Namkeen,"Kaju Masala 100g"
12812,Namkeen,"Badam Masala 100g"
12813,Namkeen,"Golgappa 50pc Only Pkt"
12814,Namkeen,"Plain Kaju Jar 400g"
12815,Namkeen,"Kaju Plain 100g"
12816,Namkeen,"Kishmish 100g"
12817,Namkeen,"Akhrot Giri Jar 300g"
12818,Namkeen,"Pista Dodi Jar 400g"
12819,Namkeen,"Sanora Badam Jar 400g"
12820,Namkeen,"Badam Sanora 100g"
12821,Namkeen,"Pista Dodi 100g"
12822,Namkeen,"Akhrot 100g"
12823,Namkeen,"Gujrati Mix 200g"
12824,Namkeen,"Kaju Masala"
12825,Namkeen,"Kaju Salted"
12826,Namkeen,"Badam masala"
12827,Namkeen,"Diet Mixture 500g"
12828,Namkeen,"Khatta Meetha 190g"
12829,Namkeen,"Bikano Aloo Bhujia 400g"
12830,Namkeen,"Bikano Shahi Mixture 400g"
12831,Namkeen,"Kaju Pakodi with garlic"
12832,Namkeen,"Karela Chips 150g"
12833,Namkeen,"Kaju Masala 400g"
12834,Namkeen,"Riban Pakori"
12835,Namkeen,"Choti Chakori"
12836,Namkeen,"Kaju Masala 200g"
12837,Namkeen,"Kaju Salted 200g"
12838,Namkeen,"Kaju Salted 400g"
12839,Namkeen,"Badam Masala 200g"
12840,Namkeen,Murkur
12841,Namkeen,"Badam Masala 400g"
12842,Namkeen,Chakkal
12843,Namkeen,"Aloo Lachha Masala 150g Desi Ghee"
12844,Namkeen,Gindkal
12845,Namkeen,"Shahi Mix Loose"
12846,Namkeen,"Badam Lachha 200g"
12847,Namkeen,"Cornflakes Mix 200g"
12848,Namkeen,"Mota Mix Loose"
12849,Namkeen,"Bhawnagri 200g"
12850,Namkeen,"Tasty 200g"
12851,Namkeen,"Bhelpuri 200g"
12852,Namkeen,"Boondi Masala 200g"
12853,Namkeen,"Boondi Plain 200g"
12854,Namkeen,"Chana Dal 200g"
12855,Namkeen,"Kashmiri Mix 200g"
12856,Namkeen,"Kabuli Chana 200g"
12857,Namkeen,"Kaju Mix 200g"
12858,Namkeen,"Khokha Bhujia 200g"
12859,Namkeen,"Papdi Besan 200g"
12860,Namkeen,"Ganthiya 200g"
12861,Namkeen,"Mongra 200g"
12862,Namkeen,"Dal Moth 200g"
12863,Namkeen,"Chana Jor 200g"
12864,Namkeen,"Long Sev 200g"
12865,Namkeen,"Garlic Sev 200g"
12866,Namkeen,"Waffer 200g"
12867,Namkeen,"Green Moong 200g"
12868,Namkeen,"Aloo Chips 100gm"
12869,Namkeen,"Disko Papadi 100g"
12870,Namkeen,"Agra Sev 200g"
12871,Namkeen,"Bikaneri Bhujia 1 Kg"
12872,Namkeen,"Moong Dal Plain 400g"
12873,Namkeen,"Peanut Salted 200g"
12874,Namkeen,"All Time Mixture 20050g Extra"
12875,Namkeen,"All Time Mixture 1kg"
12876,Namkeen,"Bikano Moong Dal Plain 200g"
12877,Namkeen,"Bikano Bikaneri Bhujia 400g"
12878,Namkeen,"Lajawab Mixture 200g and 25 Extra"
12879,Namkeen,"Lajawab Mixture 400g And 100g"
12880,Namkeen,"Navratan Mix 400g Plus 25 Extra"
12881,Namkeen,"All Time Mix 400g Plus 25 Extra"
12882,Namkeen,"Khatta Meetha 400g Plus 25 Extra"
12883,Namkeen,"Lajawab Mixture 1kg"
12884,Namkeen,"Bikaneri Bhujia 200 Plus 25g Extra"
12885,Namkeen,"Aloo Bhujia 1 Kg"
12886,Namkeen,"Moong Dal Plain 1 Kg"
12887,Namkeen,"Tasty 1 Kg"
12888,Namkeen,"Khatta Meetha 1 Kg"
12889,Namkeen,"Navratan Mix 200g50g Scheme"
12890,Namkeen,"Aloo Bhujia 200g 50g Scheme"
12891,Namkeen,"Khatta Meetha 200g50g Scheme"
12892,Namkeen,"Shahi Mix 1 Kg"
12893,Namkeen,"Chana Masala 200g"
12894,Namkeen,"Nutkhat Nimbu 200g50g Scheme"
12895,Namkeen,"Pani Puri Box"
12896,Namkeen,"Popcorn 60g"
12897,Namkeen,"Agra Sev Jar 200g"
12898,Namkeen,"Aloo Chips Jar 100g"
12899,Namkeen,"Aloo Lachha Masala Jar 150g"
12900,Namkeen,"Badam Masala Jar 250g"
12901,Namkeen,"Badam Masala Jar 400g"
12902,Namkeen,"Badam Salted Jar 250g"
12903,Namkeen,"Bhelpuri Jar 200g"
12904,Namkeen,"Boondi Masala Jar 250g"
12905,Namkeen,"Boondi Plain Jar 250g"
12906,Namkeen,"Chana Dal Jar 200g"
12907,Namkeen,"Dal Moth Jar 200g"
12908,Namkeen,"Disco Papad Jar 100g"
12909,Namkeen,"Kabuli Chana Jar 200g"
12910,Namkeen,"Kaju Masala Jar 250g"
12911,Namkeen,"Kaju Mixture Jar 200g"
12912,Namkeen,"Kaju Plain Jar 250g"
12913,Namkeen,"Kaju Salted Jar 250g"
12914,Namkeen,"Karela Chips Jar 150g"
12915,Namkeen,"Kashmiri Mixture Jar 200g"
12916,Namkeen,"Kela Chips Jar 150g"
12917,Namkeen,"Khokha Bhujia Jar 200g"
12918,Namkeen,"Kishmish Jar 400g"
12919,Namkeen,"Laung Sev Jar 200g"
12920,Namkeen,"Lehsun Sev Jar 200g"
12921,Namkeen,"Masala Kaju Jar 400g"
12922,Namkeen,"Matar Masala Jar 200g"
12923,Namkeen,"Mongra Jar 200g"
12924,Namkeen,"Mota Mixture Jar 200g"
12925,Namkeen,"Murmura Mixture Jar 200g"
12926,Namkeen,"Salted Badam Jar 400g"
12927,Namkeen,"Salted Kaju Jar 400g"
12928,Namkeen,"Tasty Jar 200g"
12929,Namkeen,"Tasty Kaju Jar 250g"
12930,Mathi,"Matar Masala 200g"
12931,Mathi,"Mathi Pudina"
12932,Mathi,"Nelon Gur Mathi 200g"
12933,Mathi,"Dry Fruit Kachori 300g"
12934,Mathi,"Achari Mathi"
12935,Mathi,"Methi Mathi 250g"
12936,Mathi,"Achari Mathi 250g"
12937,Mathi,"Bhakar Badi"
12938,Mathi,"Matar Para 250g"
12939,Mathi,"Namak Para"
12940,Mathi,"Mathi Karela 250g"
12941,Mathi,"Mathi Methi"
12942,Mathi,"Mathi Karela"
12943,Mathi,"Namak Para 250g"
12944,Mathi,"Masala Matar Para"
12945,Mathi,"Pudina Mathi 250g"
12946,Mathi,"Gol Mathi 250g"
12947,Mathi,"Masala Matar Para 250g"
12948,Mathi,"Mathi Tikoni"
12949,Mathi,"Kachori mini"
12950,Mathi,"Mini Samosa 250g"
12951,Mathi,"Mini Kachori 250g"
12952,Mathi,"Mini Samosa"
12953,Mathi,"Mathi Gol"
12954,Mathi,"Sadi Mathi 250g"
12955,Mathi,"Matar Para"
12956,Mathi,"Tikoni Mathi 250g"
12957,Mathi,"Bhakar Badi Jalebi 250g"
12958,Mathi,"Bhakar Badi Roll 250g"
12959,Mathi,"Papdi 200g"
12960,"Cake @Pastry","Chocolate Pastry"
12961,"Cake @Pastry","Strawberry Pastry"
12962,"Cake @Pastry","Pineapple Tropical Cake 500g"
12963,"Cake @Pastry","Butterscotch Crunchy Cake 500g"
12964,"Cake @Pastry","Chocolate Cream Cake 500g"
12965,"Cake @Pastry","Black Forest German Cake 500g"
12966,"Cake @Pastry","Red Velvet Pastry"
12967,"Cake @Pastry","Pastry Ferrero Rocher"
12968,"Cake @Pastry","Cake Vanilla 500g"
12969,"Cake @Pastry","Black Forest Pastry"
12970,"Cake @Pastry","Chocolate Truffle Pastry"
12971,"Cake @Pastry","Pineapple Pastry"
12972,"Cake @Pastry","Butter Scotch Pastry"
12973,"Papad & Khakhra","Bhakri KhajoorImli Crisp 180g"
12974,"Papad & Khakhra","Butter Khari"
12975,"Papad & Khakhra","Khakhra Kari Patta 200g"
12976,"Papad & Khakhra","Khakhra Masala 200g"
12977,"Papad & Khakhra","Papad Amritsari 200g"
12978,"Papad & Khakhra","Papad Kali Mirch 400g"
12979,"Papad & Khakhra","Khakhra Moringa 200g"
12980,"Papad & Khakhra","Khakhra Olive Cheese 200g"
12981,"Papad & Khakhra","Bhakri Jaggery 180g"
12982,"Papad & Khakhra","Bhakri CreamOnion 180g"
12983,"Papad & Khakhra","Bhakri Roasted Garlic 180g"
12984,"Papad & Khakhra","Bhakri AdrakChilli 180g"
12985,"Papad & Khakhra","Khakhra Kasuri Methi 200g"
12986,"Papad & Khakhra","Khakhra Cryspy Plain 200g"
12987,"Papad & Khakhra","Khakhra Cryspy Ajwain 200g"
